x-axis,1,2
second,Volt,Volt
-69.17969E-03,+2.65342265E+00,+276.53917E-03
-69.16146E-03,+45.38354E-03,+995.13245E-03
-69.14323E-03,+1.54287092E+00,+2.94488014E+00
-69.12500E-03,+2.87955332E+00,+1.00518202E+00
-69.10677E-03,+527.79532E-03,+356.94172E-03
-69.08854E-03,+954.93143E-03,+2.94990543E+00
-69.07031E-03,+2.88960374E+00,+1.67854855E+00
-69.05208E-03,+1.24638786E+00,+75.53468E-03
-69.03385E-03,+241.36384E-03,+2.49764444E+00
-69.01563E-03,+2.87955365E+00,+2.33181465E+00
-68.99740E-03,+1.83935241E+00,+80.55964E-03
-68.97917E-03,+40.35876E-03,+1.84940364E+00
-68.96094E-03,+2.36699122E+00,+2.95493002E+00
-68.94271E-03,+2.56297022E+00,+191.11218E-03
-68.92448E-03,+45.38371E-03,+1.17603706E+00
-68.90625E-03,+1.71372523E+00,+2.94487997E+00
-68.88802E-03,+2.87955311E+00,+919.75489E-03
-68.86979E-03,+432.31803E-03,+447.39414E-03
-68.85156E-03,+1.04035867E+00,+2.94488015E+00
-68.83333E-03,+2.88960355E+00,+1.52779472E+00
-68.81510E-03,+1.07050848E+00,+75.53489E-03
-68.79688E-03,+321.76601E-03,+2.58809662E+00
-68.77865E-03,+2.87452841E+00,+2.25141250E+00
-68.76042E-03,+1.74387493E+00,+80.55983E-03
-68.74219E-03,+40.35901E-03,+1.99010719E+00
-68.72396E-03,+2.55794589E+00,+2.95995490E+00
-68.70573E-03,+2.46749269E+00,+115.73543E-03
-68.68750E-03,+40.35876E-03,+1.26146429E+00
-68.66927E-03,+1.84940365E+00,+2.94487974E+00
-68.65104E-03,+2.87955290E+00,+738.85045E-03
-68.63281E-03,+346.89101E-03,+537.84655E-03
-68.61458E-03,+1.13081103E+00,+2.94990513E+00
-68.59635E-03,+2.88960336E+00,+1.43734239E+00
-68.57813E-03,+939.85527E-03,+75.53518E-03
-68.55990E-03,+422.26867E-03,+2.79915174E+00
-68.54167E-03,+2.87452828E+00,+2.17101037E+00
-68.52344E-03,+1.64839746E+00,+80.56001E-03
-68.50521E-03,+40.35925E-03,+2.07553427E+00
-68.48698E-03,+2.65844830E+00,+2.76899999E+00
-68.46875E-03,+2.35693980E+00,+75.53457E-03
-68.45052E-03,+40.35894E-03,+1.35191663E+00
-68.43229E-03,+1.93483082E+00,+2.94487953E+00
-68.41406E-03,+2.87955260E+00,+628.29779E-03
-68.39583E-03,+135.83595E-03,+653.42456E-03
-68.37760E-03,+1.21623825E+00,+2.94990498E+00
-68.35938E-03,+2.88960317E+00,+1.35191520E+00
-68.34115E-03,+849.40312E-03,+75.53543E-03
-68.32292E-03,+618.24865E-03,+2.89462896E+00
-68.30469E-03,+2.87955327E+00,+2.04035702E+00
-68.28646E-03,+1.56799537E+00,+80.56021E-03
-68.26823E-03,+40.35949E-03,+2.16598648E+00
-68.25000E-03,+2.74387526E+00,+2.68357271E+00
-68.23177E-03,+2.16095984E+00,+80.55988E-03
-68.21354E-03,+40.35913E-03,+1.50267044E+00
-68.19531E-03,+2.02528310E+00,+2.94990442E+00
-68.17708E-03,+2.86950210E+00,+532.82057E-03
-68.15885E-03,+45.38394E-03,+844.37939E-03
-68.14063E-03,+1.43231865E+00,+2.94990477E+00
-68.12240E-03,+2.88960296E+00,+1.19111121E+00
-68.10417E-03,+753.92583E-03,+115.73665E-03
-68.08594E-03,+713.72614E-03,+2.94488002E+00
-68.06771E-03,+2.87955307E+00,+1.86447759E+00
-68.04948E-03,+1.40216621E+00,+80.56042E-03
-68.03125E-03,+35.33462E-03,+2.25643867E+00
-68.01302E-03,+2.83432736E+00,+2.58809519E+00
-67.99479E-03,+2.06548235E+00,+80.56008E-03
-67.97656E-03,+40.35940E-03,+1.65844934E+00
-67.95833E-03,+2.22628799E+00,+2.94990418E+00
-67.94010E-03,+2.77402457E+00,+437.34332E-03
-67.92188E-03,+40.35899E-03,+934.83175E-03
-67.90365E-03,+1.52779608E+00,+2.94990454E+00
-67.88542E-03,+2.88960267E+00,+1.04538265E+00
-67.86719E-03,+552.92099E-03,+216.23931E-03
-67.84896E-03,+804.17850E-03,+2.94990499E+00
-67.83073E-03,+2.87452773E+00,+1.76397501E+00
-67.81250E-03,+1.24136224E+00,+75.53559E-03
-67.79427E-03,+90.61121E-03,+2.45744351E+00
-67.77604E-03,+2.88960358E+00,+2.49261768E+00
-67.75781E-03,+1.97000488E+00,+80.56026E-03
-67.73958E-03,+40.35965E-03,+1.75392675E+00
-67.72135E-03,+2.33684064E+00,+2.94990384E+00
-67.70313E-03,+2.66347168E+00,+221.26319E-03
-67.68490E-03,+40.35917E-03,+1.03533434E+00
-67.66667E-03,+1.62829862E+00,+2.94990432E+00
-67.64844E-03,+2.88960241E+00,+944.88031E-03
-67.63021E-03,+437.34332E-03,+432.31974E-03
-67.61198E-03,+944.88207E-03,+2.94487971E+00
-67.59375E-03,+2.87955266E+00,+1.66849757E+00
-67.57552E-03,+1.14588501E+00,+75.53586E-03
-67.55729E-03,+311.71677E-03,+2.57302121E+00
-67.53906E-03,+2.88960344E+00,+2.36698946E+00
-67.52083E-03,+1.87452743E+00,+80.56046E-03
-67.50260E-03,+40.35989E-03,+1.84940415E+00
-67.48438E-03,+2.43734293E+00,+2.94990356E+00
-67.46615E-03,+2.44739126E+00,+115.73580E-03
-67.44792E-03,+40.35937E-03,+1.17101276E+00
-67.42969E-03,+1.72880115E+00,+2.94990409E+00
-67.41146E-03,+2.88960214E+00,+839.35280E-03
-67.39323E-03,+331.81596E-03,+532.82236E-03
-67.37500E-03,+1.13583683E+00,+2.94487948E+00
-67.35677E-03,+2.87955245E+00,+1.50266845E+00
-67.33854E-03,+1.04538261E+00,+80.56125E-03
-67.32031E-03,+417.24451E-03,+2.67352346E+00
-67.30208E-03,+2.88960323E+00,+2.16598444E+00
-67.28385E-03,+1.71874853E+00,+80.56067E-03
-67.26563E-03,+40.36016E-03,+1.94488148E+00
-67.24740E-03,+2.53784527E+00,+2.88960186E+00
-67.22917E-03,+2.35191377E+00,+75.53507E-03
-67.21094E-03,+40.35966E-03,+1.35191725E+00
-67.19271E-03,+1.91473072E+00,+2.94990385E+00
-67.17448E-03,+2.88960187E+00,+743.87557E-03
-67.15625E-03,+236.33881E-03,+633.32496E-03
-67.13802E-03,+1.24136450E+00,+2.94487922E+00
-67.11979E-03,+2.87955214E+00,+1.33181423E+00
-67.10156E-03,+859.45318E-03,+80.56153E-03
-67.08333E-03,+522.77224E-03,+2.76900063E+00
-67.06510E-03,+2.88960298E+00,+2.06548186E+00
-67.04688E-03,+1.54286917E+00,+80.56099E-03
-67.02865E-03,+40.36045E-03,+2.13583605E+00
-67.01042E-03,+2.64839782E+00,+2.78407412E+00
-66.99219E-03,+2.25643631E+00,+85.58550E-03
-66.97396E-03,+40.35993E-03,+1.45241979E+00
-66.95573E-03,+2.05543417E+00,+2.94990349E+00
-66.93750E-03,+2.88960158E+00,+537.84570E-03
-66.91927E-03,+135.83657E-03,+733.82755E-03
-66.90104E-03,+1.34689216E+00,+2.94487900E+00
-66.88281E-03,+2.87955187E+00,+1.23633689E+00
-66.86458E-03,+728.80015E-03,+135.83823E-03
-66.84635E-03,+653.42555E-03,+2.94487970E+00
-66.82813E-03,+2.88960278E+00,+1.96497930E+00
-66.80990E-03,+1.44236666E+00,+80.56128E-03
-66.79167E-03,+45.38598E-03,+2.27151424E+00
-66.77344E-03,+2.86950300E+00,+2.67352126E+00
-66.75521E-03,+2.15593373E+00,+80.56058E-03
-66.73698E-03,+40.36020E-03,+1.55292231E+00
-66.71875E-03,+2.17603698E+00,+2.94990318E+00
-66.70052E-03,+2.75392302E+00,+412.21784E-03
-66.68229E-03,+40.35948E-03,+864.48084E-03
-66.66406E-03,+1.44739467E+00,+2.94487877E+00
-66.64583E-03,+2.87452647E+00,+1.13583451E+00
-66.62760E-03,+618.24771E-03,+236.34084E-03
-66.60938E-03,+859.45564E-03,+2.94487946E+00
-66.59115E-03,+2.88457745E+00,+1.80920044E+00
-66.57292E-03,+1.34186426E+00,+80.56156E-03
-66.55469E-03,+150.91373E-03,+2.38709180E+00
-66.53646E-03,+2.87955303E+00,+2.45241578E+00
-66.51823E-03,+2.02025533E+00,+80.56081E-03
-66.50000E-03,+40.36048E-03,+1.65844994E+00
-66.48177E-03,+2.28156443E+00,+2.95492800E+00
-66.46354E-03,+2.64839530E+00,+311.71569E-03
-66.44531E-03,+40.35979E-03,+1.06046068E+00
-66.42708E-03,+1.63332422E+00,+2.94990363E+00
-66.40885E-03,+2.87955130E+00,+1.02025681E+00
-66.39063E-03,+512.72035E-03,+346.89368E-03
-66.37240E-03,+975.03355E-03,+2.94487916E+00
-66.35417E-03,+2.88457711E+00,+1.61824576E+00
-66.33594E-03,+1.15090976E+00,+80.56186E-03
-66.31771E-03,+271.51681E-03,+2.49261918E+00
-66.29948E-03,+2.87955274E+00,+2.33683785E+00
-66.28125E-03,+1.81925040E+00,+80.56120E-03
-66.26302E-03,+40.36091E-03,+1.89463066E+00
-66.24479E-03,+2.51271982E+00,+2.95492766E+00
-66.22656E-03,+2.52779224E+00,+191.11301E-03
-66.20833E-03,+45.38523E-03,+1.17603857E+00
-66.19010E-03,+1.79915326E+00,+2.94990324E+00
-66.17188E-03,+2.87955100E+00,+814.22699E-03
-66.15365E-03,+402.16790E-03,+457.44650E-03
-66.13542E-03,+1.10066168E+00,+2.94487892E+00
-66.11719E-03,+2.88960191E+00,+1.50769301E+00
-66.09896E-03,+990.10602E-03,+80.56231E-03
-66.08073E-03,+392.11986E-03,+2.71874940E+00
-66.06250E-03,+2.87955252E+00,+2.22125994E+00
-66.04427E-03,+1.70367253E+00,+80.56149E-03
-66.02604E-03,+45.38637E-03,+2.01523343E+00
-66.00781E-03,+2.63834765E+00,+2.81924910E+00
-65.98958E-03,+2.40718919E+00,+80.56061E-03
-65.97135E-03,+40.36040E-03,+1.29161644E+00
-65.95313E-03,+1.92980644E+00,+2.94990289E+00
-65.93490E-03,+2.87955052E+00,+663.47357E-03
-65.91667E-03,+171.01261E-03,+598.15003E-03
-65.89844E-03,+1.21121443E+00,+2.94487866E+00
-65.88021E-03,+2.88457649E+00,+1.38206492E+00
-65.86198E-03,+869.50341E-03,+75.53756E-03
-65.84375E-03,+618.25041E-03,+2.84940226E+00
-65.82552E-03,+2.87955228E+00,+2.06548109E+00
-65.80729E-03,+1.58809467E+00,+80.56178E-03
-65.78906E-03,+45.38673E-03,+2.12578595E+00
-65.77083E-03,+2.76397531E+00,+2.69864605E+00
-65.75260E-03,+2.18105866E+00,+85.58604E-03
-65.73438E-03,+40.36070E-03,+1.45744550E+00
-65.71615E-03,+2.04538424E+00,+2.95492768E+00
-65.69792E-03,+2.87955017E+00,+547.89614E-03
-65.67969E-03,+60.46034E-03,+824.28054E-03
-65.66146E-03,+1.40216906E+00,+2.94487839E+00
-65.64323E-03,+2.88457620E+00,+1.27151225E+00
-65.62500E-03,+769.00119E-03,+100.66348E-03
-65.60677E-03,+738.85343E-03,+2.93985406E+00
-65.58854E-03,+2.88457706E+00,+1.86447620E+00
-65.57031E-03,+1.41221541E+00,+80.56209E-03
-65.55208E-03,+50.41221E-03,+2.24638868E+00
-65.53385E-03,+2.87452772E+00,+2.58306812E+00
-65.51563E-03,+2.07050590E+00,+80.56129E-03
-65.49740E-03,+45.38627E-03,+1.64840010E+00
-65.47917E-03,+2.26146426E+00,+2.94990223E+00
-65.46094E-03,+2.77904756E+00,+437.34372E-03
-65.44271E-03,+40.36021E-03,+939.85842E-03
-65.42448E-03,+1.57804832E+00,+2.94487798E+00
-65.40625E-03,+2.88457587E+00,+1.07553272E+00
-65.38802E-03,+648.39852E-03,+221.26655E-03
-65.36979E-03,+859.45642E-03,+2.94990404E+00
-65.35156E-03,+2.87955157E+00,+1.74387322E+00
-65.33333E-03,+1.23633633E+00,+75.53745E-03
-65.31510E-03,+160.96503E-03,+2.46246861E+00
-65.29688E-03,+2.88457773E+00,+2.46246510E+00
-65.27865E-03,+1.95995315E+00,+80.56159E-03
-65.26042E-03,+40.36153E-03,+1.77402816E+00
-65.24219E-03,+2.40719252E+00,+2.95492681E+00
-65.22396E-03,+2.64336917E+00,+201.16338E-03
-65.20573E-03,+40.36049E-03,+1.05543630E+00
-65.18750E-03,+1.68357589E+00,+2.94990272E+00
-65.16927E-03,+2.88457539E+00,+914.72908E-03
-65.15104E-03,+437.34376E-03,+351.91982E-03
-65.13281E-03,+980.05940E-03,+2.94990378E+00
-65.11458E-03,+2.87955128E+00,+1.63332051E+00
-65.09635E-03,+1.12578401E+00,+80.56295E-03
-65.07813E-03,+392.12065E-03,+2.59312145E+00
-65.05990E-03,+2.88457747E+00,+2.31673651E+00
-65.04167E-03,+1.83935018E+00,+80.56190E-03
-65.02344E-03,+40.36189E-03,+1.88960594E+00
-65.00521E-03,+2.52276989E+00,+2.94487618E+00
-64.98698E-03,+2.41723868E+00,+80.56089E-03
-64.96875E-03,+40.36081E-03,+1.22629044E+00
-64.95052E-03,+1.80920392E+00,+2.94990238E+00
-64.93229E-03,+2.88457498E+00,+794.12659E-03
-64.91406E-03,+296.64078E-03,+588.10054E-03
-64.89583E-03,+1.14588843E+00,+2.94990349E+00
-64.87760E-03,+2.88457608E+00,+1.51271758E+00
-64.85938E-03,+1.01020644E+00,+80.56335E-03
-64.84115E-03,+502.67342E-03,+2.72879925E+00
-64.82292E-03,+2.88457712E+00,+2.10065629E+00
-64.80469E-03,+1.66849605E+00,+80.56223E-03
-64.78646E-03,+40.36226E-03,+2.01020864E+00
-64.76823E-03,+2.63834737E+00,+2.82427315E+00
-64.75000E-03,+2.29161057E+00,+80.56130E-03
-64.73177E-03,+40.36126E-03,+1.42227014E+00
-64.71354E-03,+2.00518358E+00,+2.94990202E+00
-64.69531E-03,+2.88457459E+00,+673.52396E-03
-64.67708E-03,+176.03836E-03,+708.70352E-03
-64.65885E-03,+1.34689323E+00,+2.94990297E+00
-64.64063E-03,+2.87955046E+00,+1.26648673E+00
-64.62240E-03,+794.12657E-03,+80.56377E-03
-64.60417E-03,+623.27640E-03,+2.85945205E+00
-64.58594E-03,+2.87955158E+00,+1.98507844E+00
-64.56771E-03,+1.47251637E+00,+75.53764E-03
-64.54948E-03,+40.36267E-03,+2.23633876E+00
-64.53125E-03,+2.76397507E+00,+2.70367014E+00
-64.51302E-03,+2.17603271E+00,+80.56159E-03
-64.49479E-03,+40.36169E-03,+1.53784794E+00
-64.47656E-03,+2.16598737E+00,+2.94990144E+00
-64.45833E-03,+2.87954906E+00,+437.34369E-03
-64.44010E-03,+55.43586E-03,+834.33161E-03
-64.42188E-03,+1.46749615E+00,+2.94990264E+00
-64.40365E-03,+2.87955004E+00,+1.15090925E+00
-64.38542E-03,+638.34820E-03,+246.39298E-03
-64.36719E-03,+774.03007E-03,+2.94487877E+00
-64.34896E-03,+2.87955125E+00,+1.87452574E+00
-64.33073E-03,+1.34688856E+00,+80.56319E-03
-64.31250E-03,+160.96589E-03,+2.39211716E+00
-64.29427E-03,+2.88457762E+00,+2.56296668E+00
-64.27604E-03,+2.06045487E+00,+80.56195E-03
-64.25781E-03,+40.36209E-03,+1.67352619E+00
-64.23958E-03,+2.30166516E+00,+2.94990100E+00
-64.22135E-03,+2.65341858E+00,+296.64076E-03
-64.20313E-03,+40.36085E-03,+1.00016061E+00
-64.18490E-03,+1.59814929E+00,+2.94990226E+00
-64.16667E-03,+2.88457475E+00,+1.01523128E+00
-64.14844E-03,+507.69561E-03,+377.04621E-03
-64.13021E-03,+1.00518558E+00,+2.94487835E+00
-64.11198E-03,+2.87955091E+00,+1.68859630E+00
-64.09375E-03,+1.22126080E+00,+80.56364E-03
-64.07552E-03,+286.59400E-03,+2.53784511E+00
-64.05729E-03,+2.88457724E+00,+2.33181115E+00
-64.03906E-03,+1.88960077E+00,+80.56231E-03
-64.02083E-03,+40.36249E-03,+1.80417931E+00
-64.00260E-03,+2.42729284E+00,+2.94990056E+00
-63.98438E-03,+2.51774026E+00,+165.98820E-03
-63.96615E-03,+40.36134E-03,+1.21624075E+00
-63.94792E-03,+1.79915403E+00,+2.94990187E+00
-63.92969E-03,+2.88457433E+00,+884.57850E-03
-63.91146E-03,+382.06799E-03,+527.79988E-03
-63.89323E-03,+1.13081363E+00,+2.94487786E+00
-63.87500E-03,+2.88457550E+00,+1.47754131E+00
-63.85677E-03,+1.01523127E+00,+80.56405E-03
-63.83854E-03,+437.34767E-03,+2.65844759E+00
-63.82031E-03,+2.88457675E+00,+2.18608261E+00
-63.80208E-03,+1.67352066E+00,+75.53777E-03
-63.78385E-03,+40.36290E-03,+2.03533465E+00
-63.76563E-03,+2.54789535E+00,+2.91472436E+00
-63.74740E-03,+2.37703683E+00,+75.53650E-03
-63.72917E-03,+40.36186E-03,+1.37201947E+00
-63.71094E-03,+1.99513361E+00,+2.95492636E+00
-63.69271E-03,+2.87954876E+00,+643.37315E-03
-63.67448E-03,+246.39020E-03,+643.37771E-03
-63.65625E-03,+1.27151698E+00,+2.94487743E+00
-63.63802E-03,+2.87954985E+00,+1.31673751E+00
-63.61979E-03,+814.22690E-03,+80.56476E-03
-63.60156E-03,+588.10131E-03,+2.91472820E+00
-63.58333E-03,+2.88457646E+00,+2.06045457E+00
-63.56510E-03,+1.57301824E+00,+75.53841E-03
-63.54688E-03,+45.38884E-03,+2.28156512E+00
-63.52865E-03,+2.85945219E+00,+2.78909628E+00
-63.51042E-03,+2.23130831E+00,+80.56200E-03
-63.49219E-03,+40.36225E-03,+1.51272282E+00
-63.47396E-03,+2.11573632E+00,+2.95492580E+00
-63.45573E-03,+2.81924676E+00,+452.41914E-03
-63.43750E-03,+40.36088E-03,+824.28203E-03
-63.41927E-03,+1.43232080E+00,+2.94487703E+00
-63.40104E-03,+2.88457453E+00,+1.18105961E+00
-63.38281E-03,+678.54931E-03,+226.29338E-03
-63.36458E-03,+844.38235E-03,+2.94990352E+00
-63.34635E-03,+2.88457595E+00,+1.85944983E+00
-63.32813E-03,+1.37703885E+00,+80.56390E-03
-63.30990E-03,+145.89140E-03,+2.38206680E+00
-63.29167E-03,+2.88457733E+00,+2.47753895E+00
-63.27344E-03,+2.04537891E+00,+80.56245E-03
-63.25521E-03,+45.38788E-03,+1.67352660E+00
-63.23698E-03,+2.28658994E+00,+2.95492531E+00
-63.21875E-03,+2.65844289E+00,+311.71651E-03
-63.20052E-03,+45.38656E-03,+1.08558816E+00
-63.18229E-03,+1.64840084E+00,+2.94487656E+00
-63.16406E-03,+2.88457403E+00,+1.02528133E+00
-63.14583E-03,+522.77110E-03,+387.09726E-03
-63.12760E-03,+1.00016106E+00,+2.95492803E+00
-63.10938E-03,+2.88457534E+00,+1.61321908E+00
-63.09115E-03,+1.14588381E+00,+80.56439E-03
-63.07292E-03,+296.64504E-03,+2.52779478E+00
-63.05469E-03,+2.88457671E+00,+2.31673510E+00
-63.03646E-03,+1.78909790E+00,+80.56311E-03
-63.01823E-03,+40.36325E-03,+1.92478243E+00
-63.00000E-03,+2.43231795E+00,+2.95492479E+00
-62.98177E-03,+2.50266413E+00,+160.96347E-03
-62.96354E-03,+40.36204E-03,+1.24136685E+00
-62.94531E-03,+1.86448086E+00,+2.94487584E+00
-62.92708E-03,+2.88457350E+00,+763.97570E-03
-62.90885E-03,+361.96782E-03,+552.92623E-03
-62.89063E-03,+1.15593975E+00,+2.95492755E+00
-62.87240E-03,+2.88457474E+00,+1.44236508E+00
-62.85417E-03,+934.82932E-03,+80.56522E-03
-62.83594E-03,+467.49911E-03,+2.81925105E+00
-62.81771E-03,+2.87955116E+00,+2.16095638E+00
-62.79948E-03,+1.63331923E+00,+75.53856E-03
-62.78125E-03,+40.36407E-03,+2.11071122E+00
-62.76302E-03,+2.71372390E+00,+2.72879425E+00
-62.74479E-03,+2.30668450E+00,+75.53700E-03
-62.72656E-03,+40.36250E-03,+1.41222086E+00
-62.70833E-03,+2.00518413E+00,+2.94487527E+00
-62.69010E-03,+2.88457265E+00,+583.07201E-03
-62.67188E-03,+70.51165E-03,+743.88074E-03
-62.65365E-03,+1.32176864E+00,+2.95492705E+00
-62.63542E-03,+2.88457419E+00,+1.27653632E+00
-62.61719E-03,+758.95092E-03,+125.79173E-03
-62.59896E-03,+733.83033E-03,+2.93985322E+00
-62.58073E-03,+2.87955068E+00,+1.93985123E+00
-62.56250E-03,+1.46749038E+00,+80.56423E-03
-62.54427E-03,+50.41488E-03,+2.28658987E+00
-62.52604E-03,+2.87955199E+00,+2.56799041E+00
-62.50781E-03,+2.03532819E+00,+75.53768E-03
-62.48958E-03,+40.36305E-03,+1.65845155E+00
-62.47135E-03,+2.17603770E+00,+2.94487469E+00
-62.45313E-03,+2.73381894E+00,+412.21875E-03
-62.43490E-03,+35.33648E-03,+995.13658E-03
-62.41667E-03,+1.54789887E+00,+2.94990141E+00
-62.39844E-03,+2.88457363E+00,+1.10568278E+00
-62.38021E-03,+593.12258E-03,+296.64581E-03
-62.36198E-03,+904.68435E-03,+2.94487768E+00
-62.34375E-03,+2.87954998E+00,+1.69864564E+00
-62.32552E-03,+1.21623497E+00,+80.56482E-03
-62.30729E-03,+206.19363E-03,+2.46246844E+00
-62.28906E-03,+2.88960175E+00,+2.39211126E+00
-62.27083E-03,+1.86949930E+00,+80.56345E-03
-62.25260E-03,+40.36388E-03,+1.87955664E+00
-62.23438E-03,+2.45241855E+00,+2.94989920E+00
-62.21615E-03,+2.55793979E+00,+241.36540E-03
-62.19792E-03,+40.36227E-03,+1.18106593E+00
-62.17969E-03,+1.77905418E+00,+2.95492573E+00
-62.16146E-03,+2.88457302E+00,+839.35215E-03
-62.14323E-03,+412.21893E-03,+472.52497E-03
-62.12500E-03,+1.07051323E+00,+2.94487714E+00
-62.10677E-03,+2.87954932E+00,+1.51774145E+00
-62.08854E-03,+1.00015551E+00,+80.56569E-03
-62.07031E-03,+397.14813E-03,+2.74387433E+00
-62.05208E-03,+2.88960124E+00,+2.21623214E+00
-62.03385E-03,+1.69362020E+00,+80.56401E-03
-62.01563E-03,+40.36452E-03,+2.05041020E+00
-61.99740E-03,+2.63834726E+00,+2.80417032E+00
-61.97917E-03,+2.36698531E+00,+80.56230E-03
-61.96094E-03,+40.36283E-03,+1.35694501E+00
-61.94271E-03,+1.94990810E+00,+2.95492506E+00
-61.92448E-03,+2.88457208E+00,+638.34810E-03
-61.90625E-03,+115.73776E-03,+668.50455E-03
-61.88802E-03,+1.24136720E+00,+2.94487656E+00
-61.86979E-03,+2.87954872E+00,+1.33181219E+00
-61.85156E-03,+819.25211E-03,+90.61662E-03
-61.83333E-03,+673.52951E-03,+2.93985316E+00
-61.81510E-03,+2.88960069E+00,+2.01020236E+00
-61.79688E-03,+1.51271603E+00,+80.56460E-03
-61.77865E-03,+40.36515E-03,+2.22628872E+00
-61.76042E-03,+2.80920034E+00,+2.61824096E+00
-61.74219E-03,+2.08557883E+00,+85.58810E-03
-61.72396E-03,+40.36345E-03,+1.58810032E+00
-61.70573E-03,+2.13583708E+00,+2.95994952E+00
-61.68750E-03,+2.78909453E+00,+452.41968E-03
-61.66927E-03,+35.33669E-03,+949.91102E-03
-61.65104E-03,+1.48759783E+00,+2.94487598E+00
-61.63281E-03,+2.87954808E+00,+1.15593357E+00
-61.61458E-03,+633.32340E-03,+246.39535E-03
-61.59635E-03,+849.40861E-03,+2.95492773E+00
-61.57813E-03,+2.88959993E+00,+1.74387126E+00
-61.55990E-03,+1.26648572E+00,+80.56526E-03
-61.54167E-03,+155.94311E-03,+2.41221742E+00
-61.52344E-03,+2.87452625E+00,+2.43733672E+00
-61.50521E-03,+1.89964953E+00,+80.56373E-03
-61.48698E-03,+40.36433E-03,+1.82428069E+00
-61.46875E-03,+2.40719269E+00,+2.95994885E+00
-61.45052E-03,+2.60316519E+00,+271.51618E-03
-61.43229E-03,+40.36255E-03,+1.13584032E+00
-61.41406E-03,+1.72880331E+00,+2.94487512E+00
-61.39583E-03,+2.87954742E+00,+884.57793E-03
-61.37760E-03,+452.41988E-03,+422.27446E-03
-61.35938E-03,+1.03031279E+00,+2.94990202E+00
-61.34115E-03,+2.88959916E+00,+1.55794200E+00
-61.32292E-03,+1.02528079E+00,+80.56621E-03
-61.30469E-03,+346.89758E-03,+2.69864828E+00
-61.28646E-03,+2.87955080E+00,+2.24638229E+00
-61.26823E-03,+1.71874535E+00,+80.56434E-03
-61.25000E-03,+35.33995E-03,+2.00015934E+00
-61.23177E-03,+2.60819661E+00,+2.83432033E+00
-61.21354E-03,+2.39713542E+00,+80.56244E-03
-61.19531E-03,+40.36319E-03,+1.29664403E+00
-61.17708E-03,+1.91473253E+00,+2.94487434E+00
-61.15885E-03,+2.87954636E+00,+658.44874E-03
-61.14063E-03,+135.83854E-03,+733.83157E-03
-61.12240E-03,+1.26649318E+00,+2.94990139E+00
-61.10417E-03,+2.88959850E+00,+1.36698765E+00
-61.08594E-03,+839.35242E-03,+80.56692E-03
-61.06771E-03,+638.35422E-03,+2.88457671E+00
-61.04948E-03,+2.87452508E+00,+2.01020189E+00
-61.03125E-03,+1.53281612E+00,+80.56498E-03
-61.01302E-03,+40.36578E-03,+2.17603778E+00
