2023-11-14;13:13:00;47580,2152759390;2,012210012210012;-5,088832234432235;0,5368124552684675;0;
2023-11-14;13:13:00;47580,2162757760;2,002442002442002;-5,080486446886447;0,542577929156507;0;
2023-11-14;13:13:00;47580,2172759250;1,995115995115995;-5,074227106227107;0,5481753674101713;0;
2023-11-14;13:13:00;47580,2182758650;1,987789987789988;-5,067967765567766;0,5535826794978994;0;
2023-11-14;13:13:00;47580,2192759100;1,982905982905983;-5,063794871794872;0,5587785252292471;0;
2023-11-14;13:13:00;47580,2202777780;1,973137973137973;-5,055449084249084;0,5637423989748688;0;
2023-11-14;13:13:00;47580,2212757910;1,965811965811966;-5,049189743589744;0,5684547105928687;0;
2023-11-14;13:13:00;47580,2222759920;1,960927960927961;-5,04501684981685;0,5728968627421409;0;
2023-11-14;13:13:00;47580,2232759330;1,956043956043956;-5,040843956043956;0,5770513242775788;0;
2023-11-14;13:13:00;47580,2242759260;1,948717948717949;-5,034584615384616;0,5809016994374945;0;
2023-11-14;13:13:00;47580,2252760750;1,941391941391941;-5,028325274725275;0,5844327925502013;0;
2023-11-14;13:13:00;47580,2262760150;1,938949938949939;-5,026238827838828;0,5876306680043861;0;
2023-11-14;13:13:00;47580,2272760080;1,931623931623932;-5,019979487179487;0,5904827052466017;0;
2023-11-14;13:13:00;47580,2282758970;1,931623931623932;-5,019979487179487;0,592977648588825;0;
2023-11-14;13:13:00;47580,2292759410;1,919413919413919;-5,009547252747253;0,5951056516295152;0;
2023-11-14;13:13:00;47580,2302779130;1,916971916971917;-5,007460805860806;0,5968583161128629;0;
2023-11-14;13:13:00;47580,2312760310;1,912087912087912;-5,003287912087912;0,5982287250728687;0;
2023-11-14;13:13:00;47580,2322757110;1,90964590964591;-5,001201465201466;0,5992114701314477;0;
2023-11-14;13:13:00;47580,2332756000;1,907203907203907;-4,999115018315019;0,599802672842827;0;
2023-11-14;13:13:00;47580,2342758010;1,907203907203907;-4,999115018315019;0,5999999999999999;0;
2023-11-14;13:13:00;47580,2352758980;1,904761904761905;-4,997028571428571;0,5998026728428271;0;
2023-11-14;13:13:00;47580,2362759940;1,8998778998779;-4,992855677655678;0,5992114701314477;0;
2023-11-14;13:13:00;47580,2372759350;1,8998778998779;-4,992855677655678;0,5982287250728688;0;
2023-11-14;13:13:00;47580,2382759800;1,8998778998779;-4,992855677655678;0,5968583161128631;0;
2023-11-14;13:13:00;47580,2392759730;1,8998778998779;-4,992855677655678;0,5951056516295153;0;
2023-11-14;13:13:00;47580,2402780490;1,902319902319902;-4,994942124542124;0,5929776485888252;0;
2023-11-14;13:13:00;47580,2412759060;1,902319902319902;-4,994942124542124;0,590482705246602;0;
2023-11-14;13:13:00;47580,2422758990;1,904761904761905;-4,997028571428571;0,5876306680043863;0;
2023-11-14;13:13:00;47580,2432759950;1,907203907203907;-4,999115018315019;0,5844327925502015;0;
2023-11-14;13:13:00;47580,2442759360;1,90964590964591;-5,001201465201466;0,5809016994374948;0;
2023-11-14;13:13:00;47580,2452759810;1,912087912087912;-5,003287912087912;0,577051324277579;0;
2023-11-14;13:13:00;47580,2462759740;1,914529914529915;-5,005374358974359;0,5728968627421412;0;
2023-11-14;13:13:00;47580,2472759140;1,919413919413919;-5,009547252747253;0,568454710592869;0;
2023-11-14;13:13:00;47580,2482758550;1,924297924297924;-5,013720146520146;0,5637423989748691;0;
2023-11-14;13:13:00;47580,2492760040;1,929181929181929;-5,017893040293041;0,5587785252292474;0;
2023-11-14;13:13:00;47580,2502778710;1,934065934065934;-5,022065934065934;0,5535826794978997;0;
2023-11-14;13:13:00;47580,2512760410;1,941391941391941;-5,028325274725275;0,5481753674101717;0;
2023-11-14;13:13:00;47580,2522761380;1,946275946275946;-5,032498168498169;0,5425779291565074;0;
2023-11-14;13:13:00;47580,2532760270;1,948717948717949;-5,034584615384616;0,5368124552684679;0;
2023-11-14;13:13:00;47580,2542757590;1,956043956043956;-5,040843956043956;0,5309016994374949;0;
2023-11-14;13:13:00;47580,2552756990;1,963369963369963;-5,047103296703296;0,5248689887164857;0;
2023-11-14;13:13:00;47580,2562756920;1,965811965811966;-5,049189743589744;0,5187381314585726;0;
2023-11-14;13:13:00;47580,2572756850;1,975579975579976;-5,057535531135532;0,5125333233564306;0;
2023-11-14;13:13:00;47580,2582759380;1,982905982905983;-5,063794871794872;0,5062790519529315;0;
2023-11-14;13:13:00;47580,2592759310;1,99023199023199;-5,070054212454213;0,5000000000000002;0;
