2023-11-14,13:16:23,47783.2410953880,0.6573015873015873,0.5,9.995624034070175,
2023-11-14,13:16:23,47783.2420956420,0.6573015873015873,0.5062765025571018,9.996628169003056,
2023-11-14,13:16:23,47783.2430953750,0.6552698412698412,0.5125288807211354,9.997632404808776,
2023-11-14,13:16:23,47783.2440955770,0.6664444444444444,0.5187324632063846,9.998636741497467,
2023-11-14,13:16:23,47783.2450955190,0.6928571428571431,0.5248627588671034,9.999641179079264,
2023-11-14,13:16:23,47783.2460954600,0.7456825396825397,0.530895553478192,10.0006457175643,
2023-11-14,13:16:23,47783.2470953490,0.8106984126984127,0.5368070055102431,10.00165035696272,
2023-11-14,13:16:23,47783.2480954470,0.88384126984127,0.5425737405196954,10.00265509728465,
2023-11-14,13:16:23,47783.2490953370,0.9529206349206351,0.5481729437797954,10.00365993854023,
2023-11-14,13:16:23,47783.2500952780,1.009809523809524,0.5535824507845333,10.00466488073961,
2023-11-14,13:16:23,47783.2510953760,1.056539682539683,0.5587808352656435,10.00566992389292,
2023-11-14,13:16:23,47783.2520953690,1.073809523809524,0.5637474943721141,10.00667506801031,
2023-11-14,13:16:23,47783.2530954670,1.071777777777778,0.5684627306724103,10.00768031310191,
2023-11-14,13:16:23,47783.2540953040,1.049428571428571,0.5729078306517317,10.00868565917788,
2023-11-14,13:16:23,47783.2550952460,1.01184126984127,0.5770651393900582,10.00969110624836,
2023-11-14,13:16:23,47783.2560952910,0.9661269841269842,0.5809181311214294,10.01069665432348,
2023-11-14,13:16:23,47783.2570951290,0.9173650793650794,0.5844514753908057,10.01170230341341,
2023-11-14,13:16:23,47783.2580950700,0.8767301587301587,0.5876510985419086,10.01270805352828,
2023-11-14,13:16:23,47783.2590954800,0.8442222222222223,0.5905042402875649,10.01371390467824,
2023-11-14,13:16:23,47783.2600953700,0.826952380952381,0.5929995051332192,10.01471985687345,
2023-11-14,13:16:23,47783.2610955200,0.8249206349206349,0.5951269084443553,10.01572591012406,
2023-11-14,13:16:23,47783.2620953570,0.8360952380952382,0.5968779169695044,10.01673206444021,
2023-11-14,13:16:23,47783.2630954030,0.8655555555555556,0.5982454836522277,10.01773831983206,
2023-11-14,13:16:23,47783.2640953440,0.9011111111111112,0.59922407658787,10.01874467630977,
2023-11-14,13:16:23,47783.2650953900,0.9407301587301589,0.5998097020038888,10.01975113388348,
2023-11-14,13:16:23,47783.2660953830,0.9793333333333334,0.5999999211660908,10.02075769256336,
2023-11-14,13:16:23,47783.2670954290,1.012857142857143,0.5997938611370555,10.02176435235956,
2023-11-14,13:16:23,47783.2680954220,1.035206349206349,0.5991922193373032,10.02277111328224,
2023-11-14,13:16:23,47783.2690953120,1.044349206349206,0.598197261884272,10.02377797534156,
2023-11-14,13:16:23,47783.2700954100,1.041301587301587,0.5968128157088177,10.02478493854768,
2023-11-14,13:16:23,47783.2710954550,1.026063492063492,0.5950442544736276,10.02579200291076,
2023-11-14,13:16:23,47783.2720953970,1.002698412698413,0.5928984783425716,10.02679916844095,
2023-11-14,13:16:23,47783.2730954940,0.9752698412698414,0.5903838876744716,10.02780643514843,
2023-11-14,13:16:23,47783.2740953320,0.9437777777777779,0.5875103507389898,10.02881380304336,
2023-11-14,13:16:23,47783.2750953770,0.9173650793650794,0.5842891655761918,10.02982127213591,
2023-11-14,13:16:23,47783.2760950580,0.8980634920634921,0.5807330161447543,10.03082884243623,
2023-11-14,13:16:23,47783.2770952600,0.884857142857143,0.5768559229266639,10.0318365139545,
2023-11-14,13:16:23,47783.2780951500,0.8818095238095239,0.5726731881784896,10.03284428670088,
2023-11-14,13:16:23,47783.2790951950,0.8889206349206351,0.5682013360408336,10.03385216068554,
2023-11-14,13:16:23,47783.2800951890,0.9021269841269842,0.5634580477382739,10.03486013591866,
2023-11-14,13:16:23,47783.2810955470,0.9214285714285715,0.5584620921219312,10.03586821241041,
2023-11-14,13:16:23,47783.2820953320,0.9397142857142858,0.5532332518256364,10.03687639017095,
2023-11-14,13:16:23,47783.2830953780,0.9590158730158731,0.5477922453244749,10.03788466921046,
2023-11-14,13:16:23,47783.2840952150,0.9742539682539684,0.5421606452011531,10.03889304953911,
2023-11-14,13:16:23,47783.2850953130,0.9813650793650794,0.5363607929411232,10.03990153116709,
2023-11-14,13:16:23,47783.2860953590,0.9833968253968255,0.5304157105916258,10.04091011410456,
2023-11-14,13:16:23,47783.2870955080,0.9773015873015874,0.5243490096327379,10.0419187983617,
2023-11-14,13:16:23,47783.2880953460,0.9640952380952381,0.5181847974200542,10.0429275839487,
2023-11-14,13:16:23,47783.2890953910,0.948857142857143,0.5119475815687782,10.04393647087572,
2023-11-14,13:16:23,47783.2900953330,0.9265079365079365,0.5056621726576732,10.04494545915296,
2023-11-14,13:16:23,47783.2910953780,0.9072063492063492,0.4993535856385122,10.04595454879059,
2023-11-14,13:16:23,47783.2920953200,0.889936507936508,0.4930469403423247,10.0469637397988,
2023-11-14,13:16:23,47783.2930956260,0.8787619047619047,0.4867673614778503,10.04797303218776,
2023-11-14,13:16:23,47783.2940952550,0.8675873015873016,0.4805398785201468,10.04898242596767,
