2007-08-04,19:03:33,68613.1000000000,4.1214,
2007-08-04,19:03:33,68613.6000000000,4.11804,
2007-08-04,19:03:34,68614.1000000000,4.1214,
2007-08-04,19:03:34,68614.6000000000,4.12598,
2007-08-04,19:03:35,68615.1000000000,4.1275,
2007-08-04,19:03:35,68615.6000000000,4.11804,
2007-08-04,19:03:36,68616.1000000000,4.1275,
2007-08-04,19:03:36,68616.6000000000,4.1214,
2007-08-04,19:03:37,68617.1000000000,4.11987,
2007-08-04,19:03:37,68617.6000000000,4.1214,
2007-08-04,19:03:38,68618.1000000000,4.12292,
2007-08-04,19:03:38,68618.6000000000,4.11987,
2007-08-04,19:03:39,68619.1000000000,4.1214,
2007-08-04,19:03:39,68619.6000000000,4.12598,
2007-08-04,19:03:40,68620.1000000000,4.11987,
2007-08-04,19:03:40,68620.6000000000,4.1214,
2007-08-04,19:03:41,68621.1000000000,4.1214,
2007-08-04,19:03:41,68621.6000000000,4.1214,
2007-08-04,19:03:42,68622.1000000000,4.1214,
2007-08-04,19:03:42,68622.6000000000,4.12292,
2007-08-04,19:03:43,68623.1000000000,4.1214,
2007-08-04,19:03:43,68623.6000000000,4.1214,
2007-08-04,19:03:44,68624.1000000000,4.12292,
2007-08-04,19:03:44,68624.6000000000,4.1214,
2007-08-04,19:03:45,68625.1000000000,4.12598,
2007-08-04,19:03:45,68625.6000000000,4.12598,
2007-08-04,19:03:46,68626.1000000000,4.1214,
2007-08-04,19:03:46,68626.6000000000,4.11987,
2007-08-04,19:03:47,68627.1000000000,4.12445,
2007-08-04,19:03:47,68627.6000000000,4.12598,
2007-08-04,19:03:48,68628.1000000000,4.12292,
2007-08-04,19:03:48,68628.6000000000,4.1214,
2007-08-04,19:03:49,68629.1000000000,4.12292,
2007-08-04,19:03:49,68629.6000000000,4.12445,
2007-08-04,19:03:50,68630.1000000000,4.1214,
2007-08-04,19:03:50,68630.6000000000,4.12292,
2007-08-04,19:03:51,68631.1000000000,4.1214,
2007-08-04,19:03:51,68631.6000000000,4.1214,
2007-08-04,19:03:52,68632.1000000000,4.1214,
2007-08-04,19:03:52,68632.6000000000,4.11804,
2007-08-04,19:03:53,68633.1000000000,4.12292,
2007-08-04,19:03:53,68633.6000000000,4.11499,
2007-08-04,19:03:54,68634.1000000000,4.12499,
2007-08-04,19:03:54,68634.6000000000,4.11987,
2007-08-04,19:03:55,68635.1000000000,4.12292,
2007-08-04,19:03:55,68635.6000000000,4.1275,
2007-08-04,19:03:56,68636.1000000000,4.1175,
2007-08-04,19:03:56,68636.6000000000,4.11987,
2007-08-04,19:03:57,68637.1000000000,4.11804,
2007-08-04,19:03:57,68637.6000000000,4.12804,
2007-08-04,19:03:58,68638.1000000000,4.12445,
2007-08-04,19:03:58,68638.6000000000,4.12292,
2007-08-04,19:03:59,68639.1000000000,4.11987,
2007-08-04,19:03:59,68639.6000000000,4.12292,
2007-08-04,19:04:00,68640.1000000000,4.1275,
2007-08-04,19:04:00,68640.6000000000,4.1214,
2007-08-04,19:04:01,68641.1000000000,4.12292,
2007-08-04,19:04:01,68641.6000000000,4.11499,
2007-08-04,19:04:02,68642.1000000000,4.1214,
2007-08-04,19:04:02,68642.6000000000,4.12292,
2007-08-04,19:04:03,68643.1000000000,4.12292,
2007-08-04,19:04:03,68643.6000000000,4.1214,
2007-08-04,19:04:04,68644.1000000000,4.12903,
2007-08-04,19:04:04,68644.6000000000,4.12445,
2007-08-04,19:04:05,68645.1000000000,4.1214,
2007-08-04,19:04:05,68645.6000000000,4.1275,
2007-08-04,19:04:06,68646.1000000000,4.1175,
2007-08-04,19:04:06,68646.6000000000,4.11804,
2007-08-04,19:04:07,68647.1000000000,4.11652,
2007-08-04,19:04:07,68647.6000000000,4.11804,
2007-08-04,19:04:08,68648.1000000000,4.1214,
2007-08-04,19:04:08,68648.6000000000,4.11499,
2007-08-04,19:04:09,68649.1000000000,4.12292,
2007-08-04,19:04:09,68649.6000000000,4.11987,
2007-08-04,19:04:10,68650.1000000000,4.12292,
2007-08-04,19:04:10,68650.6000000000,4.12292,
2007-08-04,19:04:11,68651.1000000000,4.12292,
2007-08-04,19:04:11,68651.6000000000,4.11987,
2007-08-04,19:04:12,68652.1000000000,4.1214,
2007-08-04,19:04:12,68652.6000000000,4.1214,
2007-08-04,19:04:13,68653.1000000000,4.12903,
2007-08-04,19:04:13,68653.6000000000,4.1214,
2007-08-04,19:04:14,68654.1000000000,4.1214,
2007-08-04,19:04:14,68654.6000000000,4.1214,
2007-08-04,19:04:15,68655.1000000000,4.12292,
2007-08-04,19:04:15,68655.6000000000,4.1214,
2007-08-04,19:04:16,68656.1000000000,4.11499,
2007-08-04,19:04:16,68656.6000000000,4.12292,
2007-08-04,19:04:17,68657.1000000000,4.12445,
2007-08-04,19:04:17,68657.6000000000,4.1214,
2007-08-04,19:04:18,68658.1000000000,4.11499,
2007-08-04,19:04:18,68658.6000000000,4.12499,
2007-08-04,19:04:19,68659.1000000000,4.1275,
2007-08-04,19:04:19,68659.6000000000,4.1214,
2007-08-04,19:04:20,68660.1000000000,4.1214,
2007-08-04,19:04:20,68660.6000000000,4.12292,
2007-08-04,19:04:21,68661.1000000000,4.11804,
2007-08-04,19:04:21,68661.6000000000,4.11804,
2007-08-04,19:04:22,68662.1000000000,4.1214,
2007-08-04,19:04:22,68662.6000000000,4.1214,
2007-08-04,19:04:23,68663.1000000000,4.12445,
2007-08-04,19:04:23,68663.6000000000,4.1275,
2007-08-04,19:04:24,68664.1000000000,4.1214,
2007-08-04,19:04:24,68664.6000000000,4.1214,
2007-08-04,19:04:25,68665.1000000000,4.12598,
2007-08-04,19:04:25,68665.6000000000,4.1214,
2007-08-04,19:04:26,68666.1000000000,4.1214,
2007-08-04,19:04:26,68666.6000000000,4.1275,
2007-08-04,19:04:27,68667.1000000000,4.12445,
2007-08-04,19:04:27,68667.6000000000,4.1214,
2007-08-04,19:04:28,68668.1000000000,4.12445,
2007-08-04,19:04:28,68668.6000000000,4.11987,
2007-08-04,19:04:29,68669.1000000000,4.12292,
2007-08-04,19:04:29,68669.6000000000,4.11652,
2007-08-04,19:04:30,68670.1000000000,4.12652,
2007-08-04,19:04:30,68670.6000000000,4.12445,
2007-08-04,19:04:31,68671.1000000000,4.11987,
2007-08-04,19:04:31,68671.6000000000,4.1214,
2007-08-04,19:04:32,68672.1000000000,4.12598,
2007-08-04,19:04:32,68672.6000000000,4.12903,
2007-08-04,19:04:33,68673.1000000000,4.11987,
2007-08-04,19:04:33,68673.6000000000,4.1275,
2007-08-04,19:04:34,68674.1000000000,4.1214,
2007-08-04,19:04:34,68674.6000000000,4.12292,
2007-08-04,19:04:35,68675.1000000000,4.12292,
2007-08-04,19:04:35,68675.6000000000,4.1214,
2007-08-04,19:04:36,68676.1000000000,4.13055,
2007-08-04,19:04:36,68676.6000000000,4.1275,
2007-08-04,19:04:37,68677.1000000000,4.12292,
2007-08-04,19:04:37,68677.6000000000,4.12445,
2007-08-04,19:04:38,68678.1000000000,4.11652,
2007-08-04,19:04:38,68678.6000000000,4.11987,
2007-08-04,19:04:39,68679.1000000000,4.11652,
2007-08-04,19:04:39,68679.6000000000,4.12445,
2007-08-04,19:04:40,68680.1000000000,4.11804,
2007-08-04,19:04:40,68680.6000000000,4.11652,
2007-08-04,19:04:41,68681.1000000000,4.12598,
2007-08-04,19:04:41,68681.6000000000,4.1275,
2007-08-04,19:04:42,68682.1000000000,4.12598,
2007-08-04,19:04:42,68682.6000000000,4.1214,
2007-08-04,19:04:43,68683.1000000000,4.12445,
2007-08-04,19:04:43,68683.6000000000,4.11987,
2007-08-04,19:04:44,68684.1000000000,4.1275,
2007-08-04,19:04:44,68684.6000000000,4.12598,
2007-08-04,19:04:45,68685.1000000000,4.11987,
2007-08-04,19:04:45,68685.6000000000,4.1214,
2007-08-04,19:04:46,68686.1000000000,4.1214,
2007-08-04,19:04:46,68686.6000000000,4.1214,
2007-08-04,19:04:47,68687.1000000000,4.1214,
2007-08-04,19:04:47,68687.6000000000,4.1214,
2007-08-04,19:04:48,68688.1000000000,4.1214,
2007-08-04,19:04:48,68688.6000000000,4.1214,
